"FullPath","Ext","SizeBytes","LastModified","Created","First120","DeltaMin"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_15\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_16\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_16\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_16\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_16\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_16\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_17\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_17\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_17\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_17\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_17\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_18\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_18\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_18\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_18\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_18\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_19\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_19\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_19\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_19\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_19\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_2\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_2\Zones.ini",".ini","23","2024-06-30 22:54","2026-05-17 11:16","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_2\zones.txt",".txt","170","2024-06-30 22:54","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_2\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_2\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_20\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_20\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_20\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_20\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_20\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_21\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_21\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_21\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_21\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_21\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_22\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_22\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:16","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_22\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:16","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_22\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_22\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:16","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_23\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_23\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_23\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_23\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_23\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_24\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_24\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_24\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_24\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_24\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_25\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_25\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_25\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_25\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_25\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_26\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_26\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_26\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_26\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_26\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_27\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_27\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_27\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_27\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_27\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_28\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_28\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_28\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_28\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_28\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_29\DieRegPos.txt",".txt","110","2024-06-30 22:44","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_29\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_29\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987144"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_29\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_29\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:44","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_3\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_3\Zones.ini",".ini","23","2024-06-30 22:54","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_3\zones.txt",".txt","170","2024-06-30 22:54","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_3\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_3\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_4\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_4\Zones.ini",".ini","23","2024-06-30 22:54","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_4\zones.txt",".txt","170","2024-06-30 22:54","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_4\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_4\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_5\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_5\Zones.ini",".ini","23","2024-06-30 22:54","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_5\zones.txt",".txt","170","2024-06-30 22:54","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_5\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_5\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_6\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_6\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_6\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_6\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_6\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_7\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_7\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_7\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_7\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_7\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=1240 SizeY=1240 ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_8\DieRegPos.txt",".txt","110","2024-06-30 22:45","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data ","-987152"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_8\Zones.ini",".ini","23","2024-06-30 22:53","2026-05-17 11:17","[General] Version=11 ","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_8\zones.txt",".txt","170","2024-06-30 22:53","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1    620.0","-987143"
"C:\job\VCAM MPW_x5\Setup\Recipes\R2\Die_8\ZoomLevels.ini",".ini","123","2024-06-30 22:45","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 [LEVEL_1] SizeX=1240 SizeY=1240 [LEVEL_2] SizeX=620 SizeY=620 ","-987152"
